id,answer,question,hint,desc
a1631f26-7548-4379-b43c-3721998a5830,Extended Validation (EV),"Chứng chỉ của một trang web ngân hàng đã trải qua quá trình kiểm tra nghiêm ngặt về danh tính pháp lý của tổ chức, và các trình duyệt trước đây luôn hiển thị tên tổ chức đã được xác minh (trước đây được hiển thị dưới dạng thanh địa chỉ màu xanh lá cây). Loại chứng chỉ SSL/TLS nào cung cấp mức độ xác thực cao nhất này?",* Xác thực mở rộng,"- Category: Security Architecture; Topics: PKI\n\n* Extended Validation (EV): Xác thực mở rộng\n- Chứng chỉ Xác thực Mở rộng (EV) cung cấp mức độ tin cậy cao nhất bằng cách yêu cầu xác minh nghiêm ngặt về danh tính, sự tồn tại hợp pháp và tình trạng hoạt động của tổ chức bởi Cơ quan cấp chứng chỉ. Trước đây, chứng chỉ EV thường hiển thị tên của tổ chức trong thanh địa chỉ màu xanh lá cây, mặc dù các trình duyệt hiện đại đã thay đổi chỉ báo trực quan này. Quy trình kiểm tra kỹ lưỡng khiến chứng chỉ EV trở thành loại chứng chỉ đáng tin cậy nhất cho các trang web có tính bảo mật cao như ngân hàng."
44ae9d1e-ba16-436f-88f5-072b5c9197a3,Family Educational Rights and Privacy Act (FERPA),Một trường đại học lưu trữ hồ sơ học tập và thông tin hỗ trợ tài chính của sinh viên. Quy định nào của Hoa Kỳ bảo vệ quyền riêng tư của hồ sơ giáo dục sinh viên?,* Đạo luật về Quyền Giáo dục và Bảo mật Thông tin Gia đình,"- Category: Program Management; Topics: Governance Compliance\n\n* Family Educational Rights and Privacy Act (FERPA): Đạo luật về Quyền Giáo dục và Bảo mật Thông tin Gia đình\n- Đạo luật về Quyền Giáo dục và Bảo mật Thông tin Gia đình (FERPA) bảo vệ quyền riêng tư của hồ sơ giáo dục học sinh và áp dụng cho tất cả các cơ sở giáo dục nhận tài trợ liên bang. FERPA cho phép học sinh (và phụ huynh của trẻ vị thành niên) quyền truy cập hồ sơ của mình, yêu cầu chỉnh sửa và kiểm soát việc tiết lộ thông tin nhận dạng cá nhân từ hồ sơ giáo dục."
9f7ea4e2-e902-41dd-ae7f-28efa9489840,Firewall flow logs and proxy/web gateway logs,Nhóm bảo mật đang xây dựng quy tắc phát hiện trong hệ thống SIEM của họ để xác định các trường hợp rò rỉ dữ liệu tiềm ẩn. Sự kết hợp nào giữa các nguồn nhật ký sẽ hữu ích NHẤT để phát hiện việc truyền dữ liệu lớn đến các đích không xác định?,* Nhật ký luồng tường lửa và nhật ký cổng proxy/web,"- Category: Security Operations; Topics: Monitoring Alerting\n\n* Firewall flow logs and proxy/web gateway logs: Nhật ký luồng tường lửa và nhật ký cổng proxy/web\n- Nhật ký lưu lượng tường lửa hiển thị khối lượng và đích đến của lưu lượng mạng, trong khi nhật ký proxy/cổng web tiết lộ các URL và tên miền đang được truy cập. Kết hợp các nguồn này có thể xác định các hoạt động truyền dữ liệu ra ngoài có dung lượng lớn bất thường đến các đích bên ngoài đáng ngờ hoặc không xác định, đây là một dấu hiệu mạnh mẽ cho thấy dữ liệu bị đánh cắp. Nhật ký DNS và DHCP rất hữu ích nhưng thiếu chi tiết về khối lượng lưu lượng cần thiết."
4aa0cce2-9fc6-415d-a03b-1d079057ae13,Hacktivist,Một nhóm người đã phá hoại trang web của một tập đoàn lớn để phản đối các chính sách môi trường của công ty và đăng tải các thông báo nội bộ của công ty lên mạng. Loại tác nhân đe dọa nào có khả năng NHẤT chịu trách nhiệm cho hành động này?,* Tin tặc vì mục tiêu chính trị,"- Category: Threats Vulnerabilities; Topics: Threat Actors\n\n* Hacktivist: Tin tặc vì mục tiêu chính trị\n- Tin tặc vì mục tiêu chính trị (hacktivist) là những tác nhân đe dọa được thúc đẩy bởi các lý tưởng chính trị, xã hội hoặc tư tưởng. Họ sử dụng các cuộc tấn công mạng để thúc đẩy chương trình nghị sự của mình, thường thông qua việc phá hoại trang web, rò rỉ dữ liệu và tấn công DDoS nhằm vào các tổ chức mà họ phản đối. Mục tiêu của họ là thu hút sự chú ý của công chúng đến lý tưởng của mình chứ không phải lợi ích tài chính, điều này phân biệt họ với các nhóm tội phạm có tổ chức."
ecce099b-a2fb-4494-b7de-676167e54ab5,Health Insurance Portability and Accountability Act (HIPAA),Một bệnh viện đang triển khai các biện pháp kiểm soát an ninh mới để bảo vệ thông tin sức khỏe điện tử được bảo mật (ePHI). Quy định nào của Hoa Kỳ yêu cầu các biện pháp bảo vệ này?,* Đạo luật về tính khả chuyển và trách nhiệm giải trình bảo hiểm y tế,"- Category: Program Management; Topics: Governance Compliance\n\n* Health Insurance Portability and Accountability Act (HIPAA): Đạo luật về tính khả chuyển và trách nhiệm giải trình bảo hiểm y tế\n- Đạo luật về tính khả chuyển và trách nhiệm giải trình bảo hiểm y tế (HIPAA) quy định việc bảo vệ thông tin sức khỏe được bảo mật điện tử (ePHI). Quy tắc bảo mật của HIPAA yêu cầu cụ thể các tổ chức thuộc phạm vi điều chỉnh và các đối tác kinh doanh phải thực hiện các biện pháp bảo vệ hành chính, vật lý và kỹ thuật để đảm bảo tính bảo mật, toàn vẹn và khả dụng của ePHI."
87bfb367-e7c6-4200-ba72-6b98f7084383,Identification,"Trong một sự cố an ninh, nhóm ứng phó sự cố (IR) cần xác định phạm vi bị xâm phạm. Họ phát hiện ra rằng kẻ tấn công đã sử dụng phương pháp di chuyển ngang để truy cập vào các hệ thống khác sau khi xâm nhập ban đầu. Hiện tại họ đang ở giai đoạn ứng phó sự cố nào?",* Nhận diện,"- Category: Security Operations; Topics: Incident Response\n\n* Identification: Nhận diện\n- Giai đoạn nhận dạng bao gồm việc phát hiện và xác định phạm vi của sự cố. Khi nhóm ứng phó sự cố (IR) đang điều tra xem hệ thống nào bị xâm phạm và kẻ tấn công đã di chuyển ngang qua mạng như thế nào, họ vẫn đang trong giai đoạn nhận dạng. Hiểu rõ toàn bộ phạm vi là điều cần thiết trước khi có thể triển khai các chiến lược ngăn chặn hiệu quả."
bc28ed37-8521-4f91-ab17-6bf4ed0171bb,Implement a centralized key management system (KMS) with customer-managed keys across all providers,"Một tổ chức lưu trữ dữ liệu nhạy cảm trên nhiều nhà cung cấp dịch vụ đám mây khác nhau. Để đảm bảo mã hóa và quản lý khóa nhất quán trên tất cả các môi trường, họ nên áp dụng phương pháp nào?",* Triển khai hệ thống quản lý khóa tập trung (KMS) với các khóa do khách hàng tự quản lý trên tất cả các nhà cung cấp,"- Category: Security Architecture; Topics: Cloud Security\n\n* Implement a centralized key management system (KMS) with customer-managed keys across all providers: Triển khai hệ thống quản lý khóa tập trung (KMS) với các khóa do khách hàng tự quản lý trên tất cả các nhà cung cấp\n- Hệ thống quản lý khóa tập trung với các khóa do khách hàng quản lý cung cấp khả năng quản lý mã hóa nhất quán trên nhiều môi trường đám mây. Các khóa do khách hàng quản lý đảm bảo tổ chức duy trì quyền kiểm soát các khóa mã hóa bất kể nhà cung cấp dịch vụ đám mây nào, cho phép thiết lập các chính sách nhất quán, xoay vòng khóa và kiểm soát truy cập. Cách tiếp cận này ngăn ngừa tình trạng phụ thuộc vào nhà cung cấp duy nhất về mã hóa và đảm bảo tổ chức có thể thu hồi quyền truy cập dữ liệu nếu cần."
c0b0863f-3ad0-42a8-90bf-5006c4f9f986,Implement redundant internet connections from different ISPs,Đánh giá rủi ro cho thấy rủi ro lớn nhất của tổ chức là điểm yếu duy nhất trong kết nối internet. Điểm rủi ro trên bản đồ nhiệt nằm trong vùng đỏ. Ban quản lý yêu cầu một kế hoạch giảm thiểu rủi ro. Hành động nào sẽ giảm thiểu rủi ro này một cách TỐT NHẤT?,* Triển khai các kết nối internet dự phòng từ các nhà cung cấp dịch vụ internet khác nhau,"- Category: Program Management; Topics: Risk Management\n\n* Implement redundant internet connections from different ISPs: Triển khai các kết nối internet dự phòng từ các nhà cung cấp dịch vụ internet khác nhau\n- Giảm thiểu rủi ro làm giảm khả năng xảy ra hoặc tác động của rủi ro thông qua việc triển khai các biện pháp kiểm soát. Việc bổ sung các kết nối internet dự phòng từ các nhà cung cấp dịch vụ internet khác nhau sẽ loại bỏ điểm lỗi duy nhất và giảm đáng kể khả năng xảy ra sự cố mất kết nối internet hoàn toàn. Điều này trực tiếp giải quyết rủi ro đã được xác định trong khi vẫn duy trì hoạt động kinh doanh, không giống như việc né tránh (ngắt kết nối) hoặc chuyển giao (bảo hiểm)."
a3eb00bf-a447-4287-be1e-7cd606110280,Incident response plan,"Trong một tình huống giả định trong bài tập mô phỏng, một người tham gia hỏi ai có thẩm quyền quyết định có nên tắt máy chủ sản xuất trong một cuộc tấn công đang diễn ra hay không. Thẩm quyền quyết định này nên được định nghĩa trong tài liệu nào?",* Kế hoạch ứng phó sự cố,"- Category: Security Operations; Topics: Incident Response\n\n* Incident response plan: Kế hoạch ứng phó sự cố\n- Kế hoạch ứng phó sự cố cần xác định rõ ràng vai trò, trách nhiệm và quyền ra quyết định cho các tình huống sự cố khác nhau, bao gồm cả người có thể cho phép tắt hệ thống sản xuất. Điều này đảm bảo rằng các quyết định quan trọng có thể được đưa ra nhanh chóng trong quá trình xảy ra sự cố mà không gây nhầm lẫn về quyền hạn, điều này đặc biệt quan trọng khi hoạt động kinh doanh có thể bị ảnh hưởng."
3d5393f4-ad4e-47fe-a3c4-044fa6f60743,Infrastructure as a Service (IaaS),"Một công ty sử dụng nhà cung cấp dịch vụ đám mây để quản lý tài nguyên điện toán (máy ảo) và có toàn quyền kiểm soát hệ điều hành, phần mềm trung gian và ứng dụng. Nhà cung cấp chỉ quản lý phần cứng vật lý và lớp ảo hóa. Đây là mô hình dịch vụ đám mây nào?",* Cơ sở hạ tầng như một dịch vụ,"- Category: Security Architecture; Topics: Cloud Security\n\n* Infrastructure as a Service (IaaS): Cơ sở hạ tầng như một dịch vụ\n- Cơ sở hạ tầng như một dịch vụ (IaaS) cung cấp các tài nguyên điện toán ảo hóa qua internet. Nhà cung cấp quản lý cơ sở hạ tầng vật lý (máy chủ, lưu trữ, mạng) và lớp ảo hóa, trong khi khách hàng quản lý mọi thứ ở trên: hệ điều hành, phần mềm trung gian, môi trường chạy, ứng dụng và dữ liệu. IaaS mang lại sự linh hoạt và kiểm soát cao nhất nhưng cũng đặt trách nhiệm bảo mật cao nhất lên vai khách hàng."
9817e3a9-5004-4086-9cf5-6ddf49e3bf1b,Insider threat,Một quản trị viên hệ thống bất mãn vì vừa bị bỏ qua trong đợt thăng chức đã cài đặt một quả bom logic vào máy chủ của công ty trước khi từ chức. Hành động này thể hiện loại tác nhân đe dọa nào?,* Mối đe dọa nội bộ,"- Category: Threats Vulnerabilities; Topics: Threat Actors\n\n* Insider threat: Mối đe dọa nội bộ\n- Mối đe dọa nội bộ là rủi ro bảo mật phát sinh từ bên trong tổ chức, thường là từ các nhân viên hiện tại hoặc trước đây, nhà thầu hoặc đối tác kinh doanh có quyền truy cập được ủy quyền vào hệ thống. Quản trị viên bất mãn này là một ví dụ điển hình về mối đe dọa nội bộ — họ lợi dụng quyền truy cập hợp pháp và kiến ​​thức về hệ thống nội bộ để cài đặt mã độc hại do mâu thuẫn cá nhân."
900bafc5-9ae8-43eb-9e8b-cc781e4ed2aa,Integrity,Kẻ tấn công sửa đổi dữ liệu trong quá trình truyền tải giữa ứng dụng khách và máy chủ mà không bên nào biết. Yếu tố nào trong bộ ba CIA đã bị xâm phạm?,* Toàn vẹn,"- Category: General Concepts; Topics: CIA Triad\n\n* Integrity: Toàn vẹn\n- Khi kẻ tấn công sửa đổi dữ liệu trong quá trình truyền tải, tính toàn vẹn của dữ liệu đã bị xâm phạm. Tính toàn vẹn đảm bảo dữ liệu vẫn chính xác và không bị thay đổi. Một cuộc tấn công trung gian (man-in-the-middle attack) làm thay đổi dữ liệu sẽ vi phạm tính toàn vẹn vì người nhận sẽ nhận được thông tin khác với thông tin mà người gửi đã truyền tải ban đầu."
568aa0ca-d374-4d71-bb47-cee9bd1ca3d4,Integrity,Một tổ chức tài chính triển khai mã kiểm tra và chữ ký số trên tất cả các lệnh chuyển khoản điện tử. Yếu tố nào trong bộ ba CIA đang được giải quyết chủ yếu?,* Toàn vẹn,"- Category: General Concepts; Topics: CIA Triad\n\n* Integrity: Toàn vẹn\n- Mã kiểm tra và chữ ký số chủ yếu bảo vệ tính toàn vẹn bằng cách đảm bảo dữ liệu không bị thay đổi trong quá trình truyền tải hoặc lưu trữ. Nếu lệnh chuyển khoản bị sửa đổi sau khi đã được ký, quá trình xác minh mã kiểm tra hoặc chữ ký sẽ thất bại, báo hiệu cho người nhận rằng tin nhắn đã bị giả mạo."
29663894-8212-4a39-8e9f-80a03d90c749,Integrity,"Quản trị viên cơ sở dữ liệu triển khai ghi nhật ký trước khi ghi (WAL) để đảm bảo rằng nếu hệ thống gặp sự cố trong quá trình giao dịch, cơ sở dữ liệu có thể được khôi phục về trạng thái nhất quán. Điều này chủ yếu hỗ trợ yếu tố nào trong bộ ba CIA?",* Toàn vẹn,"- Category: General Concepts; Topics: CIA Triad\n\n* Integrity: Toàn vẹn\n- Ghi nhật ký trước (Write-ahead logging - WAL) chủ yếu hỗ trợ tính toàn vẹn bằng cách đảm bảo các giao dịch cơ sở dữ liệu được hoàn tất đầy đủ hoặc được hoàn tác hoàn toàn, duy trì tính nhất quán dữ liệu ngay cả sau sự cố. WAL ghi lại tất cả các thay đổi trước khi chúng được áp dụng vào cơ sở dữ liệu, cho phép khôi phục về trạng thái nhất quán và ngăn chặn việc ghi một phần có thể làm hỏng dữ liệu."
80217288-38b4-4770-b871-31a3bd701d3b,IoC-based sweeping (indicator matching),Một chuyên viên phân tích bảo mật đang thực hiện săn lùng mối đe dọa và muốn tìm kiếm các dấu hiệu xâm phạm (IoC) trong dữ liệu nhật ký của tổ chức. Chuyên viên này có một danh sách các địa chỉ IP độc hại đã biết. Nên sử dụng kỹ thuật SIEM nào?,* Quét dựa trên IoC (khớp chỉ báo),"- Category: Security Operations; Topics: Monitoring Alerting\n\n* IoC-based sweeping (indicator matching): Quét dựa trên IoC (khớp chỉ báo)\n- Quét dựa trên IoC bao gồm việc tìm kiếm trong dữ liệu nhật ký lịch sử và hiện tại các dấu hiệu xâm phạm đã biết, chẳng hạn như địa chỉ IP độc hại, tên miền, mã băm tệp hoặc URL. Đây là một kỹ thuật săn lùng mối đe dọa chủ động sử dụng nguồn cấp dữ liệu tình báo về mối đe dọa để xác định các lỗ hổng tiềm ẩn có thể đã lọt qua khả năng phát hiện theo thời gian thực."
9e6173df-3ecc-4012-8f6f-a2d0abb2709e,ISO 27001,Một tổ chức muốn đạt được chứng nhận được công nhận toàn cầu cho hệ thống quản lý an ninh thông tin (ISMS) của mình. Họ nên theo đuổi tiêu chuẩn nào?,,"- Category: Program Management; Topics: Governance Compliance\n\n- ISO 27001 là tiêu chuẩn quốc tế về Hệ thống Quản lý An ninh Thông tin (ISMS), đưa ra các yêu cầu để thiết lập, triển khai, duy trì và liên tục cải tiến một ISMS. Các tổ chức có thể được kiểm toán và chứng nhận theo tiêu chuẩn ISO 27001 bởi các tổ chức chứng nhận được công nhận, biến nó trở thành chứng nhận được công nhận toàn cầu về quản lý an ninh thông tin."
8ea7ab7c-a0a9-4697-8186-2abd34df10c7,Isolate the legacy system on a segmented network with strict access controls and enhanced monitoring,Chương trình quản lý lỗ hổng bảo mật của một tổ chức đã xác định được một lỗ hổng nghiêm trọng trong một ứng dụng cũ mà không thể vá lỗi được vì nhà cung cấp không còn hỗ trợ phần mềm nữa. Biện pháp kiểm soát bù trừ nào sẽ GIẢM THIỂU RỦI RO TỐT NHẤT?,* Phân lập hệ thống cũ trên mạng phân đoạn với các biện pháp kiểm soát truy cập nghiêm ngặt và giám sát nâng cao.,"- Category: Security Operations; Topics: Endpoint Security\n\n* Isolate the legacy system on a segmented network with strict access controls and enhanced monitoring: Phân lập hệ thống cũ trên mạng phân đoạn với các biện pháp kiểm soát truy cập nghiêm ngặt và giám sát nâng cao\n- Khi không thể vá lỗi bảo mật, cần triển khai các biện pháp kiểm soát bù trừ để giảm rủi ro xuống mức chấp nhận được. Phân đoạn mạng giúp cô lập hệ thống dễ bị tổn thương, kiểm soát truy cập nghiêm ngặt giới hạn người có thể tương tác với hệ thống đó, và giám sát nâng cao phát hiện mọi nỗ lực khai thác. Cách tiếp cận này duy trì chức năng kinh doanh trong khi quản lý rủi ro, điều này tốt hơn so với việc bỏ qua lỗ hổng hoặc thực hiện các hành động làm gián đoạn hoạt động kinh doanh."
62e29c62-f280-4c57-8fff-e86b1756ca58,"It enables content filtering, logging, and caching of outbound web requests",Một tổ chức sử dụng máy chủ proxy chuyển tiếp cho tất cả lưu lượng truy cập internet đi ra từ các máy trạm của nhân viên. Lợi ích bảo mật nào sau đây là của cấu hình này?,"* Nó cho phép lọc nội dung, ghi nhật ký và lưu vào bộ nhớ đệm các yêu cầu web gửi đi","- Category: Security Architecture; Topics: Network Architecture\n\n* It enables content filtering, logging, and caching of outbound web requests: Nó cho phép lọc nội dung, ghi nhật ký và lưu vào bộ nhớ đệm các yêu cầu web gửi đi\n- Máy chủ proxy chuyển tiếp đóng vai trò trung gian giữa các máy khách nội bộ và máy chủ bên ngoài. Lợi ích về bảo mật bao gồm lọc nội dung (chặn truy cập vào các trang web độc hại hoặc bị cấm), ghi nhật ký toàn bộ lưu lượng truy cập web cho mục đích kiểm toán và điều tra, lưu trữ nội dung được truy cập thường xuyên để giảm băng thông và thực thi các chính sách sử dụng hợp lý. Proxy cũng có thể che giấu địa chỉ IP nội bộ khỏi các máy chủ bên ngoài."
8fb7a4ec-caa5-49eb-ae9d-4cb59304c1f8,It limits lateral movement by enforcing policies at the workload level,"Một kiến ​​trúc sư bảo mật triển khai phân đoạn vi mô trong trung tâm dữ liệu, tạo ra các chính sách bảo mật chi tiết cho từng khối lượng công việc riêng lẻ. Lợi ích CHÍNH của phân đoạn vi mô so với phân đoạn mạng truyền thống là gì?",* Nó hạn chế sự di chuyển ngang bằng cách thực thi các chính sách ở cấp độ khối lượng công việc,"- Category: Security Architecture; Topics: Network Architecture\n\n* It limits lateral movement by enforcing policies at the workload level: Nó hạn chế sự di chuyển ngang bằng cách thực thi các chính sách ở cấp độ khối lượng công việc\n- Phân đoạn vi mô tạo ra các vùng bảo mật chi tiết xung quanh từng khối lượng công việc hoặc ứng dụng riêng lẻ, thay vì toàn bộ phân đoạn mạng. Lợi ích chính của nó là hạn chế sự di chuyển ngang – nếu kẻ tấn công xâm nhập được vào một khối lượng công việc, các chính sách nghiêm ngặt sẽ ngăn chúng di chuyển tự do sang các khối lượng công việc khác trong cùng một phân đoạn mạng. Đây là một thành phần quan trọng của kiến ​​trúc không tin tưởng (zero trust) và đặc biệt quan trọng trong môi trường ảo hóa và điện toán đám mây."
9bfd3670-0d17-4ecd-a00c-e8a01cfcfff2,Kerberos,Khung xác thực nào sử dụng các vé được cấp bởi Trung tâm phân phối khóa (KDC) để cho phép người dùng truy cập nhiều dịch vụ mà không cần nhập lại thông tin đăng nhập?,,"- Category: General Concepts; Topics: Authentication Authorization\n\n* Kerberos là một giao thức xác thực dựa trên vé, sử dụng Trung tâm Phân phối Khóa (KDC) để cấp vé. Sau khi xác thực ban đầu, KDC cấp Vé Cấp Quyền (TGT), mà máy khách sử dụng để yêu cầu vé dịch vụ nhằm truy cập các tài nguyên cụ thể. Điều này cho phép đăng nhập một lần (SSO) mà không cần truyền mật khẩu qua mạng cho mỗi dịch vụ."
c848d760-79fc-450d-b10a-1c3c971c120e,Least privilege,Một công ty triển khai kiểm soát truy cập dựa trên vai trò (RBAC) cho hệ thống ERP của mình. Một nhân viên mới trong bộ phận kế toán được tự động cấp quyền truy cập vào báo cáo tài chính nhưng không thể truy cập vào hồ sơ nhân sự. RBAC thực thi nguyên tắc bảo mật nào?,* Đặc quyền tối thiểu,- Category: General Concepts; Topics: Authentication Authorization\n\n* Least privilege: Đặc quyền tối thiểu\n- RBAC thực thi nguyên tắc quyền hạn tối thiểu bằng cách chỉ cấp cho người dùng các quyền cần thiết cho vai trò công việc cụ thể của họ. Nhân viên kế toán được cấp quyền truy cập vào báo cáo tài chính (cần thiết cho vai trò của họ) nhưng không được cấp quyền truy cập vào hồ sơ nhân sự (không cần thiết). Nguyên tắc quyền hạn tối thiểu giảm thiểu thiệt hại tiềm tàng từ việc tài khoản bị xâm phạm bằng cách giới hạn quyền truy cập chỉ ở mức cần thiết.
dfe3fa2d-1fdd-4187-a797-883fefe1bbcf,Living Off the Land (LOtL),"Trong một cuộc diễn tập săn lùng mối đe dọa, một nhà phân tích phát hiện ra rằng một tiến trình Windows hợp pháp (svchost.exe) đang liên lạc với một địa chỉ IP bên ngoài trên một cổng bất thường. Đây là một ví dụ về kỹ thuật tấn công nào?",* Sống dựa vào hệ thống,"- Category: Security Operations; Topics: Monitoring Alerting\n\n* Living Off the Land (LOtL): Sống dựa vào hệ thống\n- Kỹ thuật ""sống dựa vào hệ thống"" (LOtL) liên quan đến việc kẻ tấn công sử dụng các công cụ và quy trình hệ thống hợp pháp, được cài đặt sẵn để thực hiện các hoạt động độc hại. Bằng cách sử dụng các quy trình đáng tin cậy như svchost.exe để liên lạc điều khiển và ra lệnh, kẻ tấn công có thể hòa nhập vào hoạt động bình thường của hệ thống và né tránh các phương pháp phát hiện dựa trên chữ ký truyền thống."
b85ee569-30ad-45f6-a8a5-83aa917d1631,Maintaining a software bill of materials (SBOM) and monitoring for vulnerabilities in dependencies,"Một vụ tấn công chuỗi cung ứng phần mềm gần đây đã làm tổn hại đến một thư viện mã nguồn mở được sử dụng rộng rãi, ảnh hưởng đến hàng nghìn tổ chức. Biện pháp quản lý rủi ro nào sẽ giúp tổ chức giảm thiểu loại mối đe dọa này một cách TỐT NHẤT?",* Duy trì danh sách các thành phần phần mềm (SBOM) và giám sát các lỗ hổng trong các thành phần phụ thuộc,"- Category: Program Management; Topics: Security Awareness\n\n* Maintaining a software bill of materials (SBOM) and monitoring for vulnerabilities in dependencies: Duy trì danh sách các thành phần phần mềm (SBOM) và giám sát các lỗ hổng trong các thành phần phụ thuộc\n- Danh mục linh kiện phần mềm (SBOM) cung cấp một bản kiểm kê toàn diện tất cả các thành phần và phụ thuộc phần mềm được sử dụng trong các ứng dụng của một tổ chức. Bằng cách duy trì SBOM và liên tục giám sát nó để phát hiện các lỗ hổng đã biết, các tổ chức có thể nhanh chóng xác định khi nào một thư viện bị xâm phạm xuất hiện trong môi trường của họ và thực hiện các biện pháp khắc phục, giảm đáng kể nguy cơ bị tấn công chuỗi cung ứng."
6c58f4f9-8fb8-4c92-a538-3a872cbcb418,Matching cryptographic hashes from collection through analysis with documented chain of custody,Một chuyên gia pháp y cần trình bày bằng chứng kỹ thuật số trước tòa. Luật sư đối phương nghi ngờ tính toàn vẹn của bằng chứng. Phương án nào sau đây sẽ chứng minh TỐT NHẤT rằng bằng chứng không bị thay đổi?,* Đối chiếu các mã băm mật mã từ khâu thu thập đến phân tích với chuỗi bằng chứng được ghi chép đầy đủ,"- Category: Security Operations; Topics: Digital Forensics\n\n* Matching cryptographic hashes from collection through analysis with documented chain of custody: Đối chiếu các mã băm mật mã từ khâu thu thập đến phân tích với chuỗi bằng chứng được ghi chép đầy đủ\n- Việc đối chiếu các mã băm mật mã (như SHA-256) được tính toán tại thời điểm thu thập và được xác minh ở mỗi bước tiếp theo, kết hợp với chuỗi chứng cứ được ghi chép đầy đủ, cung cấp bằng chứng toán học cho thấy chứng cứ không bị thay đổi. Sự kết hợp giữa xác minh kỹ thuật và tài liệu quy trình này là tiêu chuẩn vàng để chứng minh tính toàn vẹn của chứng cứ trong các thủ tục pháp lý."
8788efe6-491a-4107-acdc-42807110891a,Misconfiguration,"Trong quá trình đánh giá lỗ hổng bảo mật, máy quét phát hiện một ứng dụng web chạy trên Apache đã bật tính năng liệt kê thư mục, làm lộ cấu trúc tệp nội bộ cho bất kỳ ai truy cập URL đó. Lỗ hổng này thuộc loại nào?",* Cấu hình sai,"- Category: Threats Vulnerabilities; Topics: Vulnerability Types\n\n* Misconfiguration: Cấu hình sai\n- Việc cho phép hiển thị danh sách thư mục là một lỗ hổng cấu hình sai — phần mềm hoạt động đúng như thiết kế, nhưng cấu hình của nó không tuân theo các thực tiễn bảo mật tốt nhất. Hiển thị danh sách thư mục làm lộ cấu trúc tệp của máy chủ web cho bất kỳ ai, có khả năng tiết lộ các tệp nhạy cảm, tệp sao lưu hoặc quy ước đặt tên nội bộ. Việc tăng cường bảo mật máy chủ đúng cách bao gồm vô hiệu hóa hiển thị danh sách thư mục, xóa các trang mặc định và hạn chế các tính năng không cần thiết."
cf2cf3fc-0d82-40f1-a3ab-60a3c0d7131e,Nation-state actor,Một nhóm tin tặc được đầu tư mạnh đã nhắm mục tiêu vào tài sản trí tuệ của một nhà thầu quốc phòng bằng cách sử dụng các mối đe dọa dai dẳng nâng cao (APT) trong nhiều tháng. Cuộc tấn công cho thấy kỹ thuật tinh vi và được cho là do một chính phủ nước ngoài tài trợ. Đây là loại tác nhân đe dọa nào?,* Tác nhân quốc gia,"- Category: Threats Vulnerabilities; Topics: Threat Actors\n\n* Nation-state actor: Tác nhân quốc gia\n- Các tác nhân nhà nước là những nhóm đe dọa được chính phủ tài trợ, sở hữu nguồn lực đáng kể, khả năng tiên tiến và mục tiêu chiến lược dài hạn. Chúng thường nhắm mục tiêu vào quốc phòng, tình báo và cơ sở hạ tầng trọng yếu bằng cách sử dụng các cuộc tấn công có chủ đích (APT). Các cuộc tấn công của chúng được đặc trưng bởi các kỹ thuật tinh vi, sự dai dẳng trong nhiều tháng hoặc nhiều năm, và sự hậu thuẫn của bộ máy tình báo quốc gia."
31525b31-0fe6-4d34-9a9e-35c895c08341,Network segmentation,"Một kiến ​​trúc sư mạng đang thiết kế mạng trung tâm dữ liệu mới. Khái niệm kiến ​​trúc nào đặt tường lửa giữa mỗi tầng mạng (web, ứng dụng, cơ sở dữ liệu) để kiểm soát luồng lưu lượng giữa chúng?",* Phân đoạn mạng,"- Category: Security Architecture; Topics: Network Architecture\n\n* Network segmentation: Phân đoạn mạng\n- Phân đoạn mạng chia mạng thành các vùng hoặc tầng riêng biệt, đặt tường lửa hoặc các biện pháp kiểm soát an ninh khác giữa chúng để hạn chế luồng lưu lượng truy cập. Trong khi phòng thủ nhiều lớp là chiến lược rộng hơn về việc xếp lớp các biện pháp kiểm soát, thì phân đoạn mạng là kỹ thuật kiến ​​trúc cụ thể để tạo ra các tầng mạng riêng biệt với sự kiểm soát giao tiếp giữa các tầng."
0e08c1ab-6f07-4ec0-8045-6e454ba5bb9b,NIST SP 800-53,"Khung quản trị nào cung cấp một bộ kiểm soát an ninh và quyền riêng tư toàn diện cho các hệ thống thông tin liên bang và được tổ chức thành các nhóm kiểm soát như Kiểm soát truy cập, Kiểm toán và Trách nhiệm giải trình, và Ứng phó sự cố?",,"- Category: Program Management; Topics: Governance Compliance\n\n- Tiêu chuẩn NIST SP 800-53 cung cấp danh mục các biện pháp kiểm soát an ninh và quyền riêng tư được tổ chức thành các nhóm (như AC cho Kiểm soát truy cập, AU cho Kiểm toán và Trách nhiệm giải trình, IR cho Ứng phó sự cố). Tiêu chuẩn này là bắt buộc đối với các hệ thống thông tin liên bang của Hoa Kỳ và được áp dụng rộng rãi trong khu vực tư nhân. Khung CSF là một khung quản lý rủi ro an ninh mạng cấp cao hơn, trong khi 800-53 cung cấp các thông số kỹ thuật kiểm soát chi tiết."
